wine_type,country,grape,year,wine_rating,rating_count,price,light_bold,smooth_tannic,dry_sweet,soft_acidic,taste_count,wine_age,geo_region
White,Italy,Cortese,2019,3.8,253,59,21.196,47.91798617,0.08852,76.6868,883,2,S Europe
Red,France,Blend,2015,4,411,96,74.7184,76.0099,4.42347,73.3014,740,6,W Europe
Red,Italy,Corvina,2018,4,137,42,63.5587,38.0902,22.807,26.0117,213,3,S Europe
Red,Italy,Blend,2018,4.3,75,65.5,48.1441,57.3889,11.1449,64.5983,409,3,S Europe
White,Spain,Treixadura,2016,4.4,59,56.37,57.64164538,47.91798617,10.98216313,55.38421874,116,5,S Europe
White,France,Chardonnay,2015,4.1,570,44.85,46.434,47.91798617,5.45165,44.3251,410,6,W Europe
Red,Italy,Nebbiolo,2016,4.1,285,67,57.64164538,47.91798617,10.98216313,55.38421874,766.0365691,5,S Europe
Red,Portugal,Blend,2014,4.3,1266,98.5,72.692,43.1393,16.5102,40.0461,796,7,S Europe
White,France,Chardonnay,2017,4.1,109,79.8,59.1894,47.91798617,5.98044,48.4801,139,4,W Europe
Red,France,Blend,2014,4,561,88,74.544,55.5349,10.3719,53.1729,1177,7,W Europe
White,France,Chardonnay,2017,4.3,25,102.92,60.9573,47.91798617,1.96581,46.1197,32,4,W Europe
Red,Australia,Grenache,2010,3.8,28,64.16,57.64164538,47.91798617,10.98216313,55.38421874,138,11,Oceania
White,France,Chenin Blanc,2019,4.2,138,81,24.416,47.91798617,10.3231,85,745,2,W Europe
Red,France,Blend,2013,4.3,26,115,57.64164538,47.91798617,10.98216313,55.38421874,44,8,W Europe
White,France,Chardonnay,2011,4.3,36,119.83,58.4562,47.91798617,10.9927,48.809,44,10,W Europe
Red,France,Pinot Noir,2017,4,30,75.78,40.8469,25.3308,0,68.9461,36,4,W Europe
Red,Italy,Ciliegiolo,2015,3.2,25,38.99,47.2589,38.0926,7.56526,44.3395,50,6,S Europe
Red,Italy,Cabernet Sauvignon,2010,4,64,95.67,48.707,46.9269,5.7255,50.4035,88,11,S Europe
Red,Italy,Nero d'Avola,2016,4.1,84,82,80.6515,44.4167,26.8607,30.1303,255,5,S Europe
Red,France,Blend,2018,4.2,415,51.04,66.1346,51.9999,8.50532,54.562,1838,3,W Europe
Red,Italy,Corvina,1997,3.8,58,49.35,64.3847,38.3246,18.2289,26.9055,5942,24,S Europe
Red,Spain,Tinto Fino,2016,4.1,48,76,62.0007,47.4177,17.6817,57.2013,122,5,S Europe
White,New Zealand,Pinot Blanc,2017,3.9,31,33.05,57.64164538,47.91798617,10.98216313,55.38421874,50,4,Oceania
Red,Spain,Blend,2006,4,76,88.84,70.4138,44.2414,26.5948,51.2845,11,15,S Europe
Red,France,Pinot Noir,2013,4.1,95,90,41.7396,32.7573,13.9263,74.3313,327,8,W Europe
Red,Australia,Barbera,2014,3.5,44,45,57.64164538,47.91798617,10.98216313,55.38421874,102,7,Oceania
Red,France,Blend,2019,4.1,41,59.33,65.2874,57.1445,16.0118,59.0822,111,2,W Europe
White,United States,Chardonnay,2011,4,113,47.19,81.5345,47.91798617,31.1401,50.7523,2274,10,N America
White,France,Sauvignon Blanc,2019,3.9,28,64,33.3781,47.91798617,1.99911,68.2367,29,2,W Europe
White,France,Chardonnay,2019,4.2,353,78,57.6057,47.91798617,0,50.6803,292,2,W Europe
White,Chile,Sauvignon Blanc,2019,3.9,195,49,44.5805,47.91798617,0,67.5067,254,2,S America
White,France,Blend,2020,4.2,31,29.38,46.7102,47.91798617,6.73057,38.9682,89,1,W Europe
Red,Spain,Tempranillo,2018,3.7,127,21.88,62.2869,64.2775,9.20579,64.3442,223,3,S Europe
Red,France,Gamay Noir,2018,3.6,43,32,0,13.337,14.4761,82.4369,32,3,W Europe
White,France,Chenin Blanc,2016,4,105,44.46,25.4503,47.91798617,16.2983,84.8489,198,5,W Europe
Red,Portugal,Touriga Nacional,2018,4.3,366,71,81.9775,56.8404,8.65431,42.8975,1285,3,S Europe
Red,Italy,Primitivo,2014,3.8,327,48,65.3099,21.8197,39.0325,16.5398,1448,7,S Europe
Red,France,Cabernet Sauvignon,2010,4.1,1854,89.8,72.5294,73.6602,7.16117,71.9056,4632,11,W Europe
Red,France,Gamay,2017,3.8,423,62.99,9.2425,19.3735,7.38728,79.5044,445,4,W Europe
Red,Chile,Cabernet Sauvignon,2012,3.7,644,54,69.9748,50.9171,12.3283,43.3415,180,9,S America
Red,Italy,Blend,2018,4,31,49,50.597,42.4824,8.65512,46.1109,113,3,S Europe
Red,France,Blend,2012,4,575,93,64.3212,64.2949,8.81885,68.1682,961,9,W Europe
Red,Spain,Tempranillo,2015,3.3,505,59,76.9764,58.8694,6.38171,34.5874,280,6,S Europe
Red,France,Blend,2018,4,82,92,80.9407,37.7003,10.5727,47.7955,224,3,W Europe
Red,France,Blend,2018,4.2,111,54.13,73.073,55.7226,8.24202,52.5509,1100,3,W Europe
White,France,Blend,2020,3.9,69,38,42.9443,47.91798617,1.34783,38.748,42,1,W Europe
Red,Australia,Cabernet Sauvignon,2015,3.4,122,36,69.6406,62.1021,12.5296,56.1491,233,6,Oceania
Red,Italy,Blend,2019,3.8,32,35,61.27,44.3223,11.3608,39.2585,35,2,S Europe
Red,France,Grenache,2018,4.1,108,57.22,84.8608,41.7186,5.67726,44.2553,1267,3,W Europe
Red,Italy,Nebbiolo,2013,3.9,327,73.83,64.0447,68.0311,8.1367,83.817,199,8,S Europe
Red,France,Merlot,2010,3.8,412,53,66.2468,41.8093,9.74676,46.1438,930,11,W Europe
Red,Spain,Merlot,2018,4,157,17.79,68.9813,45.7229,8.34897,46.3745,154,3,S Europe
Red,France,Gamay,2017,4.2,364,69,6.19954,12.8538,8.57417,82.8091,646,4,W Europe
White,South Africa,Chenin Blanc,2019,3.8,436,53,34.3112,47.91798617,4.23673,72.0395,845,2,Africa
White,France,Blend,2018,3.9,138,26,67.3044,47.91798617,13.8832,38.3003,50,3,W Europe
White,New Zealand,Chardonnay,2017,3.8,33,55,57.3568,47.91798617,3.94746,57.5645,183,4,Oceania
White,New Zealand,Sauvignon Blanc,2019,3.7,78,35.5,33.5576,47.91798617,0,78.2212,13,2,Oceania
White,Portugal,Unspecified,2019,3.6,75,20,38.214,47.91798617,0,33.8131,17,2,S Europe
Red,South Africa,Blend,2018,4.1,42,62.9,57.64164538,47.91798617,10.98216313,55.38421874,398,3,Africa
White,Spain,Blend,2015,4.1,249,89.99,57.64164538,47.91798617,10.98216313,55.38421874,183,6,S Europe
White,Germany,Riesling,2020,4,958,34.99,38.761,47.91798617,28.9301,78.0823,2241,1,W Europe
Red,Spain,Blend,2017,4.5,147,109.67,62.2783,65.2016,14.8995,63.0157,383,4,S Europe
Red,France,Blend,2016,3.9,242,62.42,75.3417,73.1329,6.5153,72.4169,1498,5,W Europe
Red,Spain,Cabernet Sauvignon,2016,3.9,247,72,67.6228,40.2566,11.0396,45.4285,253,5,S Europe
Red,France,Blend,2016,3.6,589,38,72.6626,72.3435,11.0806,72.3648,195,5,W Europe
White,Greece,Blend,2019,3.9,32,36.33,57.64164538,47.91798617,10.98216313,55.38421874,127,2,S Europe
Red,United States,Cabernet Sauvignon,2016,3.8,3004,53.91,85,52.3787,7.99704,44.2256,3223,5,N America
White,Spain,Blend,2019,3.6,100,41,64.0065,47.91798617,6.76722,47.918,47,2,S Europe
Red,Italy,Sangiovese,2019,3.4,2835,40.49,41.0027,55.3058,3.65517,62.3481,2863,2,S Europe
Red,Portugal,Blend,2019,4,5251,48,74.5094,52.6951,13.6095,42.1064,4090,2,S Europe
White,Italy,Garganega,2019,3.6,172,46,31.4197,47.91798617,13.5079,54.4996,137,2,S Europe
White,Argentina,Chardonnay,2019,3.7,33,32.5,48.9498,47.91798617,10.9045,42.7255,139,2,S America
Red,France,Blend,2010,3.5,1973,41.95,62.7893,46.4025,3.10767,54.0236,4383,11,W Europe
White,Portugal,Blend,2017,4.1,118,56.5,46.9078,47.91798617,0.48116,63.9837,59,4,S Europe
Red,Spain,Graciano,2011,4.1,3848,80.99,63.4481,62.4025,9.79095,60.0233,3456,10,S Europe
Red,South Africa,Pinotage,2014,3.8,168,39.48,67.4349,47.1661,6.25318,44.6659,656,7,Africa
White,France,Chardonnay,2017,4.1,33,86,60.6071,47.91798617,10.6016,49.7958,185,4,W Europe
White,Spain,Sauvignon Blanc,2018,4.1,129,79,57.64164538,47.91798617,10.98216313,55.38421874,188,3,S Europe
Red,France,Blend,2015,4.2,427,66,72.3998,71.1436,6.34963,70.83,374,6,W Europe
Red,Italy,Blend,2019,4.3,910,89.99,51.0084,40.9037,8.46682,45.8959,6914,2,S Europe
White,Italy,Sauvignon Blanc,2017,3.9,422,48,57.9029,47.91798617,20.8416,58.376,97,4,S Europe
Red,Australia,Shiraz/Syrah,2018,3.6,616,43.2,85,46.7678,18.4092,43.1679,2433,3,Oceania
White,France,Chardonnay,2017,4.3,122,86,59.823,47.91798617,9.32107,47.211,347,4,W Europe
Red,United States,Zinfandel,2016,3.8,1072,47.25,85,29.683,34.4793,12.0994,1702,5,N America
White,Austria,Grüner Veltliner,2013,3.8,70,88.84,19.2909,47.91798617,10.093,65.1294,158,8,C/E Europe
White,Italy,Blend,2017,3.8,94,83.9,56.6163,47.91798617,19.9904,47.7415,81,4,S Europe
White,Spain,Xarel-lo,2016,4.2,28,30.31,57.64164538,47.91798617,10.98216313,55.38421874,766.0365691,5,S Europe
Red,United States,Zinfandel,2018,3.9,616,53,85,29.4543,30.0829,13.0962,1966,3,N America
Red,France,Merlot,2015,4.1,462,113.83,73.6441,55.9366,9.06946,52.4036,1605,6,W Europe
Red,Spain,Blend,2015,4.4,151,113.83,62.2783,65.2016,14.8995,63.0157,383,6,S Europe
Red,France,Gamay,2018,3.7,100,33,7.30796,12.0892,3.65739,85,56,3,W Europe
Red,Italy,Sangiovese,2015,4.1,66,92,45.09,57.0753,0,67.0669,80,6,S Europe
Red,France,Blend,2016,4.1,254,101.95,70.2827,66.8046,5.9566,64.3645,208,5,W Europe
Red,Spain,Tempranillo,2016,4.3,1510,113.99,65.0955,54.9165,13.0499,61.2892,1322,5,S Europe
Red,Italy,Nebbiolo,2017,4.1,37,83.51,61.8632,75.2433,10.7573,80.8285,353,4,S Europe
White,France,Chardonnay,2017,4.2,71,29.38,61.0197,47.91798617,3.01601,39.0554,52,4,W Europe
Red,France,Merlot,2016,4.2,363,93.25,73.426,55.1768,10.2674,53.1657,1543,5,W Europe
White,United States,Viognier,2019,3.9,59,60,57.64164538,47.91798617,10.98216313,55.38421874,311,2,N America
Red,Australia,Cabernet Sauvignon,2017,3.3,34,38,66.1179,57.4636,6.22506,51.1267,82,4,Oceania
Red,Spain,Garnacha,2013,3.8,167,38,78.884,42.6056,3.57672,45.3383,98,8,S Europe
Red,Italy,Barbera,2017,3.8,28,61,53.0439,28.5226,6.06651,63.0018,94,4,S Europe
White,Spain,Verdejo,2020,3.8,101,28.84,23.2827,47.91798617,22.9637,51.4631,823,1,S Europe
White,South Africa,Chardonnay,2018,4.2,88,58,63.0522,47.91798617,14.0441,53.834,605,3,Africa
White,France,Blend,2016,4,125,40.21,57.64164538,47.91798617,10.98216313,55.38421874,55,5,W Europe
Red,France,Blend,2014,4.1,783,88.5,62.8189,62.5401,8.39593,70.2532,1671,7,W Europe
Red,South Africa,Merlot,2013,3.6,72,58,65.1638,37.3308,20.699,42.0399,165,8,Africa
Red,Italy,Sangiovese,2018,4,420,55.1,46.5025,40.922,9.47817,44.9309,475,3,S Europe
Red,Italy,Corvina,2018,3.9,738,51,64.8295,33.9229,27.1261,25.0088,816,3,S Europe
White,Australia,Chardonnay,2015,4,44,75,52.5198,47.91798617,16.6766,52.2567,159,6,Oceania
Red,Spain,Garnacha,2017,4.1,79,30.54,83.6268,51.2267,6.31815,57.7787,207,4,S Europe
Red,France,Blend,2005,3.9,62,21.48,71.7875,49.9666,6.53558,49.7687,138,16,W Europe
Red,Italy,Sangiovese,2014,4.2,1885,89,45.9301,54.4922,6.97596,62.2971,3937,7,S Europe
White,South Africa,Chenin Blanc,2020,3.3,50,32,30.594,47.91798617,4.47964,75.1963,240,1,Africa
Red,France,Blend,2016,3.9,475,49,76.0048,75.1892,8.85681,74.8725,671,5,W Europe
White,New Zealand,Sauvignon Blanc,2019,4,499,29,34.0645,47.91798617,0.717793,78.8616,976,2,Oceania
Red,Italy,Blend,2016,3.8,385,54,44.777,31.4902,15.0085,54.9725,425,5,S Europe
Red,France,Blend,2014,4,772,98,73.178,74.2894,5.19403,72.9529,3191,7,W Europe
White,France,Chenin Blanc,2016,4,105,83.5,28.9065,47.91798617,14.4918,85,90,5,W Europe
Red,Spain,Shiraz/Syrah,2008,4,26,63.33,67.6843,44.3575,16.1489,45.0303,71,13,S Europe
Red,Italy,Nebbiolo,2017,4.1,44,61.86,62.0603,76.0022,8.64436,82.6035,329,4,S Europe
Red,France,Shiraz/Syrah,2018,3.9,296,23.2,64.2221,46.8854,3.00186,45.2929,1853,3,W Europe
Red,France,Sangiovese,2019,4.2,198,60,57.64164538,47.91798617,10.98216313,55.38421874,177,2,W Europe
Red,New Zealand,Pinot Noir,2018,3.8,86,33,22.0502,22.036,5.41602,63.8829,181,3,Oceania
Red,France,Shiraz/Syrah,2017,4.3,116,85.06,71.1112,73.3163,2.21429,66.6663,51,4,W Europe
White,Spain,Blend,2020,4.2,597,57,57.64164538,47.91798617,10.98216313,55.38421874,617,1,S Europe
Red,Italy,Blend,2013,3.7,89,65.99,62.8917,39.3761,33.6202,24.931,68,8,S Europe
Red,Italy,Sangiovese,2011,4,475,81.43,46.8266,56.6059,7.80078,62.4392,450,10,S Europe
Red,Australia,Shiraz/Syrah,2017,3.8,209,56,81.3733,49.2423,15.2734,46.693,197,4,Oceania
Red,Italy,Nebbiolo,2018,3.9,1236,72.99,65.0747,78.9202,6.43521,83.271,1749,3,S Europe
White,France,Chardonnay,2015,4,166,68.05,41.8726,47.91798617,9.91833,41.3936,299,6,W Europe
White,Germany,Riesling,2004,3.9,51,98.71,38.5475,47.91798617,29.1227,82.8337,765,17,W Europe
Red,Australia,Cabernet Sauvignon,2018,3.8,63,64,66.6683,56.7616,11.7647,52.4054,1042,3,Oceania
White,South Africa,Sauvignon Blanc,2018,3.6,379,38,32.7602,47.91798617,1.30087,65.3333,609,3,Africa
Red,France,Pinot Noir,2017,4.1,29,97,41.2315,41.1174,7.92174,69.4891,42,4,W Europe
Red,France,Shiraz/Syrah,2017,4.1,181,74,75.8869,49.4124,1.58215,59.3872,251,4,W Europe
Red,United States,Merlot,2015,3.9,2715,68.25,66.5972,19.7283,14.0151,10.7992,1721,6,N America
White,France,Chardonnay,2018,4.2,93,83.96,44.1917,47.91798617,5.87318,67.0356,277,3,W Europe
Red,Spain,Tempranillo,2014,4.3,2187,90.83,79.0664,54.1914,10.2489,34.6019,3635,7,S Europe
Red,France,Shiraz/Syrah,2018,3.9,174,75.5,74.4642,49.7387,4.83392,54.6911,1176,3,W Europe
White,France,Aligoté,2019,3.7,127,23.2,56.0544,47.91798617,0.388943,51.9953,120,2,W Europe
Red,United States,Cabernet Sauvignon,2017,3.8,66,76.5,85,52.7574,4.43875,42.7951,1404,4,N America
Red,Italy,Nebbiolo,2015,4,145,95.67,63.7293,78.297,6.0795,81.8073,425,6,S Europe
Red,Australia,Shiraz/Syrah,2018,3.7,201,53.99,85,48.587,18.278,45.1996,500,3,Oceania
Red,Spain,Grenache,2019,4,229,58.99,85,38.3166,12.4065,44.4475,7819,2,S Europe
Red,France,Carignan,2011,4,134,77.5,65.3815,55.4864,13.2145,52.2856,94,10,W Europe
White,Italy,Sauvignon Blanc,2018,4.2,457,80,64.948,47.91798617,24.5652,52.7364,546,3,S Europe
Red,Italy,Blend,2019,3.8,328,40,42.2347,28.6407,21.0315,54.9316,399,2,S Europe
Red,France,Blend,2019,3.9,26,75,69.7229,53.2975,7.84757,50.6984,122,2,W Europe
Red,Italy,Blend,2011,3.9,38,69,43.2445,38.7887,12.1715,40.9381,18,10,S Europe
Red,France,Shiraz/Syrah,2017,3.9,128,59.33,73.5744,48.8216,6.93617,54.8488,482,4,W Europe
Red,New Zealand,Pinot Noir,2017,4.1,450,80,26.4369,23.4765,11.0306,63.7899,1749,4,Oceania
White,Argentina,Torrontés,2020,3.9,192,72,52.9291,47.91798617,4.32367,59.8031,745,1,S America
Red,France,Pinot Noir,2017,4.4,115,92.67,29.5795,24.5666,6.62408,66.7495,76,4,W Europe
Red,United States,Pinot Noir,2017,4.1,955,88.49,23.3049,22.3197,6.69973,63.7481,4486,4,N America
Red,South Africa,Blend,2017,3.8,94,40,57.64164538,47.91798617,10.98216313,55.38421874,123,4,Africa
White,South Africa,Blend,2019,3.9,77,45,33.8754,47.91798617,0.980493,67.6545,543,2,Africa
Red,Italy,Sangiovese,2016,3.9,107,43,52.6234,58.6272,0,62.4197,44,5,S Europe
Red,France,Merlot,2015,3.7,282,28.38,66.3711,56.1502,10.6517,63.207,405,6,W Europe
Red,France,Blend,2017,4.1,700,68.85,68.1456,55.7698,7.81359,59.3103,664,4,W Europe
Red,United States,Pinot Noir,2018,3.8,1930,55.8,40.3907,19.5228,7.14088,53.2957,2926,3,N America
Red,Spain,Tinta de toro,2015,3.8,267,69,75.9171,51.8968,7.4756,35.1037,326,6,S Europe
Red,Spain,Tempranillo,2018,4.2,5686,57.42,64.9073,54.3687,10.5677,60.7603,5278,3,S Europe
White,Italy,Garganega,2020,3.7,360,57,31.2417,47.91798617,1.42504,57.0254,2510,1,S Europe
Red,Italy,Primitivo,2016,3.9,230,56.99,67.2589,19.8393,36.5625,7.08929,17,5,S Europe
Red,France,Blend,1998,4.3,348,98,73.7772,72.8782,8.62946,72.7119,1476,23,W Europe
Red,France,Pinot Noir,2017,3.8,410,67,31.2231,27.0774,8.56542,62.1176,300,4,W Europe
Red,Italy,Blend,2013,3.8,208,59.92,60.0811,40.5751,14.0963,36.3326,323,8,S Europe
White,Australia,Sauvignon Blanc,2018,3.9,34,49.39,39.3065,47.91798617,0,64.5,29,3,Oceania
Red,France,Blend,2010,4.2,1358,98,73.7772,72.8782,8.62946,72.7119,1482,11,W Europe
Red,Spain,Tempranillo,2015,3.6,240,51.82,59.2395,38.37,11.9806,45.4068,196,6,S Europe
Red,Spain,Tempranillo,2013,4.2,974,95.67,79.0664,54.1914,10.2489,34.6019,3635,8,S Europe
White,New Zealand,Pinot Gris,2016,4.3,43,85,42.5047,47.91798617,33.1696,35.4002,100,5,Oceania
Red,France,Shiraz/Syrah,2016,4,29,92.67,82.3422,54.9471,7.75945,56.3341,114,5,W Europe
Red,France,Blend,2019,4,32,84.8,70.386,72.2032,7.58365,70.1369,3695,2,W Europe
Red,Spain,Blend,2015,3.6,84,40.33,85,48.2333,13.7341,54.4872,164,6,S Europe
Red,South Africa,Shiraz/Syrah,2018,4.2,410,68,78.2021,45.3527,6.62771,53.0263,798,3,Africa
Red,France,Blend,2017,4,61,59,73.8034,74.8139,2.20888,75.6818,147,4,W Europe
White,Austria,Grüner Veltliner,2019,4.1,31,115,48.2381,47.91798617,7.6875,56.1066,134,2,C/E Europe
Red,Australia,Blend,2017,4.1,174,95,83.6648,44.0434,5.10654,42.5588,557,4,Oceania
Red,Italy,Unspecified,2017,4.4,684,71,64.6806,37.6951,20.9387,28.8337,580,4,S Europe
White,France,Blend,2015,3.9,36,54.5,68.4459,47.91798617,7.75773,49.2325,86,6,W Europe
Red,Spain,Tempranillo,2015,3.5,915,42,56.7266,57.9726,17.0577,57.3093,458,6,S Europe
Red,Italy,Cabernet Sauvignon,2018,3.9,117,104.99,55.5914,44.298,11.736,48.81,265,3,S Europe
Red,Italy,Sangiovese,2018,3.6,1181,56,43.375,54.4463,1.83951,65.3849,1078,3,S Europe
White,France,Blend,2019,3.7,397,36,51.8931,47.91798617,7.20286,48.0649,206,2,W Europe
Red,Italy,Sagrantino,2017,4,78,72.76,57.4061,53.9269,8.93165,47.1891,381,4,S Europe
White,Portugal,Encruzado,2019,4.1,80,50,46.0749,47.91798617,10.9228,59.865,197,2,S Europe
White,France,Chardonnay,2019,4.1,345,30.93,39.402,47.91798617,0,39.3307,1480,2,W Europe
Red,Italy,Blend,2019,3.7,288,41,73.8372,39.2622,28.8237,30.6224,171,2,S Europe
White,France,Chardonnay,2015,4,363,69.6,45.6589,47.91798617,0,62.8541,298,6,W Europe
Red,France,Blend,1997,3.7,36,46.78,72.7165,71.8119,7.28649,70.6648,1497,24,W Europe
Red,Spain,Tempranillo,2016,3.9,1003,28.95,64.0682,63.3052,11.233,61.0992,506,5,S Europe
White,Germany,Riesling,2017,3.9,47,57,46.6849,47.91798617,9.38289,85,82,4,W Europe
Red,Italy,Blend,2015,4.3,798,108.3,83.8385,23.3664,48.9128,24.9295,910,6,S Europe
Red,France,Shiraz/Syrah,2017,3.9,190,68.99,64.2804,46.006,4.27767,46.4174,260,4,W Europe
Red,Spain,Tempranillo,2015,3.7,431,15.85,62.0264,62.1834,6.17832,62.3165,255,6,S Europe
Red,Spain,Garnacha,2016,3.9,400,25.91,72.9788,40.3757,7.81928,47.7738,103,5,S Europe
White,Italy,Pinot Grigio,2017,3.5,777,37.02,37.2527,47.91798617,12.3665,42.5378,370,4,S Europe
Red,Italy,Sangiovese,2016,4,81,35,46.5983,57.6582,12.3443,57.4125,60,5,S Europe
White,Spain,Verdejo,2018,3.7,4888,46.75,20.9665,47.91798617,20.7507,52.463,2360,3,S Europe
Red,New Zealand,Pinot Noir,2019,3.8,114,60,22.1685,24.5087,4.97361,60.5786,396,2,Oceania
Red,France,Pinot Noir,2015,4.1,293,119,38.7914,30.6791,5.79496,70.3591,721,6,W Europe
Red,Brazil,Cabernet Sauvignon,2019,3.5,501,40,64.7502,57.4742,16.1296,52.4961,236,2,S America
Red,Italy,Sangiovese,2016,4.2,156,85,48.2947,61.0235,5.08508,65.6796,690,5,S Europe
Red,Chile,Cabernet Sauvignon,2007,3.9,119,73,72.9042,49.6372,10.0591,42.4908,222,14,S America
White,Germany,Riesling,2018,4,54,54,42.7679,47.91798617,37.7705,84.794,260,3,W Europe
Red,France,Blend,2015,3.8,972,80,74.7602,75.2742,4.92652,73.3088,1348,6,W Europe
Red,France,Blend,2014,3.8,599,72,68.5391,44.8833,9.06388,46.8061,1732,7,W Europe
Red,France,Cabernet Sauvignon,2016,4.1,867,98.54,62.0935,60.7716,6.23942,69.115,3687,5,W Europe
White,Italy,Biancame,2019,4.4,240,75,54.899,47.91798617,36.9188,56.2095,210,2,S Europe
Red,Australia,Shiraz/Syrah,2013,3.7,428,46.89,85,46.1774,19.4416,41.293,495,8,Oceania
White,New Zealand,Sauvignon Blanc,2021,3.8,80,25,31.4409,47.91798617,1.05723,79.0772,7459,0,Oceania
White,New Zealand,Sauvignon Blanc,2020,4,192,44,28.9879,47.91798617,3.49176,76.868,254,1,Oceania
Red,France,Pinot Noir,2011,3.7,72,96.84,35.8971,33.7625,0.403033,75.8608,102,10,W Europe
White,France,Blend,2018,3.5,30,42,57.64164538,47.91798617,10.98216313,55.38421874,82,3,W Europe
White,Spain,Malvasia,2018,3.8,86,52.66,74.4468,47.91798617,13.6878,50.3573,75,3,S Europe
Red,France,Merlot,2015,3.9,1953,58.77,75.8756,70.4569,2.14681,73.6361,2174,6,W Europe
Red,France,Pinot Noir,2018,4.3,418,105,44.7595,32.6316,11.0329,71.972,809,3,W Europe
Red,France,Pinot Noir,2016,4.2,45,115.99,47.9464,37.5465,1.12453,73.1057,48,5,W Europe
Red,Australia,Pinot Noir,2020,4,168,59,39.1989,11.7229,9.79622,53.1994,753,1,Oceania
Red,Italy,Sagrantino,2015,4.3,168,105,58.6541,54.1411,6.25494,45.0421,740,6,S Europe
Red,Italy,Blend,2018,4.2,1189,45,57.64164538,47.91798617,10.98216313,55.38421874,766.0365691,3,S Europe
Red,France,Gamay,2019,4,76,23.12,57.64164538,47.91798617,10.98216313,55.38421874,78,2,W Europe
White,Austria,Riesling,2017,4,36,90.83,57.64164538,47.91798617,10.98216313,55.38421874,74,4,C/E Europe
White,New Zealand,Sauvignon Blanc,2014,4,73,37.02,29.0236,47.91798617,0.384398,78.8491,184,7,Oceania
Red,France,Pinot Noir,2015,3.8,227,35,28.4247,21.7903,2.54359,66.4875,301,6,W Europe
Red,France,Blend,2016,4.1,25,106,77.3971,60.2515,3.81882,54.165,319,5,W Europe
Red,Italy,Sangiovese,2018,4,71,58,44.0723,52.8911,12.7913,66.7712,48,3,S Europe
Red,Spain,Tempranillo,2017,4,12311,41,61.328,58.3493,11.1845,57.2564,6650,4,S Europe
Red,Australia,Shiraz/Syrah,2020,3.5,1417,22.48,84.9251,44.9504,27.2192,42.6879,3164,1,Oceania
Red,France,Blend,2000,3.8,187,48,75.1608,71.7342,5.14579,72.799,2739,21,W Europe
Red,Italy,Blend,2015,4.3,627,100.49,85,25.2561,46.6845,24.2901,1435,6,S Europe
Red,Italy,Sangiovese,2015,4.3,208,93.25,48.7485,57.5177,6.52874,60.5191,745,6,S Europe
Red,Italy,Blend,2017,4.3,53,84.99,85,20.2949,56.1128,20.1446,109,4,S Europe
Red,United States,Cabernet Sauvignon,2016,3.9,32,106,69.5636,79.5972,13.39,70.7442,51,5,N America
Red,New Zealand,Pinot Noir,2019,3.2,26,48.5,17.9691,20.7952,12.7887,64.0183,187,2,Oceania
Red,France,Pinot Noir,2016,3.9,28,99,33.1949,23.0843,0.70868,61.1836,124,5,W Europe
White,Italy,Verdicchio,2017,3.7,139,46,44.8485,47.91798617,22.3742,66.8931,579,4,S Europe
Red,Spain,Garnacha,2015,3.9,74,68,66.0291,51.7567,12.9485,50.5738,62,6,S Europe
Red,Spain,Tempranillo,2015,4,5352,46.75,57.64164538,47.91798617,10.98216313,55.38421874,766.0365691,6,S Europe
Red,France,Pinot Noir,2017,4.1,57,68.58,43.249,22.614,0,75.5067,48,4,W Europe
Red,Australia,Shiraz/Syrah,2017,4,59,90,85,43.4863,24.8097,39.6877,131,4,Oceania
Red,France,Merlot,2014,4.1,307,108,73.2595,51.7119,8.29573,51.1899,840,7,W Europe
Red,Italy,Sangiovese,2019,4.1,179,39,51.2157,36.8094,17.5835,40.395,181,2,S Europe
White,France,Sauvignon Blanc,2019,4,49,57,22.5489,47.91798617,5.66393,64.8291,360,2,W Europe
White,Italy,Blend,2019,3.8,4133,40.99,42.0105,47.91798617,22.0817,64.576,3982,2,S Europe
Red,France,Grenache,2019,4.2,68,52.58,66.1346,51.9999,8.50532,54.562,1838,2,W Europe
